frame_time,MAX Blue,MAX Green,MAX Orange,MAX Red,MAX Yellow,Streetcar NS,Streetcar A,Streetcar B,Commuter Rail,Bus,smooth_MAX Blue,smooth_MAX Green,smooth_MAX Orange,smooth_MAX Red,smooth_MAX Yellow,smooth_Streetcar NS,smooth_Streetcar A,smooth_Streetcar B,smooth_Commuter Rail,smooth_Bus
2025-09-10 06:49:00,13.0,5.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,251.0,14.766666666666667,5.316666666666666,3.466666666666667,7.966666666666667,3.3833333333333333,4.116666666666666,2.3333333333333335,3.0,0.31666666666666665,236.96666666666667
2025-09-10 06:49:10,13.0,5.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,250.0,14.683333333333334,5.316666666666666,3.466666666666667,8.033333333333333,3.3833333333333333,4.133333333333334,2.35,3.0,0.3333333333333333,237.28333333333333
2025-09-10 06:49:20,13.0,5.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,249.0,14.6,5.316666666666666,3.466666666666667,8.1,3.3833333333333333,4.15,2.3666666666666667,3.0,0.35,237.58333333333334
2025-09-10 06:49:30,13.0,5.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,249.0,14.516666666666667,5.316666666666666,3.466666666666667,8.166666666666666,3.3833333333333333,4.166666666666667,2.3833333333333333,3.0,0.36666666666666664,237.88333333333333
2025-09-10 06:49:40,13.0,5.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,249.0,14.433333333333334,5.316666666666666,3.466666666666667,8.216666666666667,3.3833333333333333,4.183333333333334,2.4,3.0,0.38333333333333336,238.18333333333334
2025-09-10 06:49:50,13.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,248.0,14.35,5.333333333333333,3.466666666666667,8.266666666666667,3.3833333333333333,4.2,2.4166666666666665,3.0,0.4,238.46666666666667
2025-09-10 06:50:00,13.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,251.0,14.283333333333333,5.35,3.466666666666667,8.316666666666666,3.3833333333333333,4.216666666666667,2.433333333333333,3.0,0.4166666666666667,238.71666666666667
2025-09-10 06:50:10,13.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,245.0,14.216666666666667,5.366666666666666,3.466666666666667,8.366666666666667,3.3833333333333333,4.233333333333333,2.45,3.0,0.43333333333333335,238.95
2025-09-10 06:50:20,13.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,245.0,14.15,5.383333333333334,3.466666666666667,8.416666666666666,3.3833333333333333,4.25,2.466666666666667,3.0,0.45,239.18333333333334
2025-09-10 06:50:30,14.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,245.0,14.1,5.4,3.466666666666667,8.466666666666667,3.3833333333333333,4.266666666666667,2.4833333333333334,3.0,0.4666666666666667,239.41666666666666
2025-09-10 06:50:40,14.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,246.0,14.05,5.4,3.466666666666667,8.516666666666667,3.3833333333333333,4.283333333333333,2.5,3.0,0.48333333333333334,239.66666666666666
2025-09-10 06:50:50,14.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,246.0,14.0,5.4,3.466666666666667,8.566666666666666,3.3833333333333333,4.3,2.5166666666666666,3.0,0.5,239.9
2025-09-10 06:51:00,14.0,6.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,251.0,13.966666666666667,5.4,3.466666666666667,8.6,3.3833333333333333,4.316666666666666,2.533333333333333,3.0,0.5166666666666667,240.16666666666666
2025-09-10 06:51:10,14.0,6.0,3.0,9.0,4.0,5.0,3.0,2.0,1.0,248.0,13.933333333333334,5.4,3.466666666666667,8.633333333333333,3.4,4.333333333333333,2.55,2.9833333333333334,0.5333333333333333,240.43333333333334
2025-09-10 06:51:20,14.0,6.0,3.0,9.0,4.0,5.0,3.0,2.0,1.0,248.0,13.9,5.416666666666667,3.466666666666667,8.666666666666666,3.4166666666666665,4.35,2.566666666666667,2.966666666666667,0.55,240.7
2025-09-10 06:51:30,14.0,6.0,3.0,9.0,4.0,5.0,3.0,2.0,1.0,248.0,13.866666666666667,5.433333333333334,3.466666666666667,8.7,3.433333333333333,4.366666666666666,2.5833333333333335,2.95,0.5666666666666667,240.96666666666667
2025-09-10 06:51:40,14.0,6.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,248.0,13.833333333333334,5.45,3.466666666666667,8.716666666666667,3.45,4.383333333333334,2.6,2.933333333333333,0.5833333333333334,241.23333333333332
2025-09-10 06:51:50,14.0,6.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,248.0,13.8,5.466666666666667,3.45,8.733333333333333,3.466666666666667,4.4,2.6166666666666667,2.9166666666666665,0.6,241.5
2025-09-10 06:52:00,15.0,5.0,3.0,8.0,4.0,6.0,3.0,2.0,1.0,251.0,13.783333333333333,5.466666666666667,3.433333333333333,8.75,3.4833333333333334,4.433333333333334,2.6333333333333333,2.9,0.6166666666666667,241.71666666666667
2025-09-10 06:52:10,15.0,5.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,247.0,13.766666666666667,5.466666666666667,3.4166666666666665,8.766666666666667,3.5,4.45,2.65,2.8833333333333333,0.6333333333333333,241.95
2025-09-10 06:52:20,15.0,5.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,247.0,13.75,5.466666666666667,3.4,8.783333333333333,3.5166666666666666,4.466666666666667,2.6666666666666665,2.8666666666666667,0.65,242.18333333333334
2025-09-10 06:52:30,15.0,5.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,247.0,13.733333333333333,5.466666666666667,3.3833333333333333,8.8,3.533333333333333,4.483333333333333,2.683333333333333,2.85,0.6666666666666666,242.41666666666666
2025-09-10 06:52:40,15.0,5.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,246.0,13.716666666666667,5.45,3.3666666666666667,8.816666666666666,3.55,4.5,2.7,2.8333333333333335,0.6833333333333333,242.63333333333333
2025-09-10 06:52:50,15.0,5.0,3.0,8.0,4.0,5.0,3.0,2.0,1.0,246.0,13.7,5.433333333333334,3.35,8.833333333333334,3.566666666666667,4.516666666666667,2.716666666666667,2.816666666666667,0.7,242.85
2025-09-10 06:53:00,15.0,5.0,4.0,8.0,4.0,5.0,3.0,2.0,2.0,252.0,13.683333333333334,5.416666666666667,3.35,8.833333333333334,3.5833333333333335,4.533333333333333,2.7333333333333334,2.8,0.7333333333333333,243.08333333333334
2025-09-10 06:53:10,15.0,5.0,4.0,8.0,4.0,5.0,3.0,2.0,2.0,251.0,13.683333333333334,5.4,3.35,8.833333333333334,3.6,4.55,2.75,2.783333333333333,0.7666666666666667,243.4
2025-09-10 06:53:20,15.0,5.0,4.0,8.0,4.0,5.0,3.0,2.0,2.0,251.0,13.683333333333334,5.383333333333334,3.35,8.816666666666666,3.6166666666666667,4.566666666666666,2.7666666666666666,2.7666666666666666,0.8,243.71666666666667
2025-09-10 06:53:30,15.0,5.0,4.0,8.0,4.0,5.0,3.0,2.0,2.0,250.0,13.683333333333334,5.366666666666666,3.35,8.8,3.6333333333333333,4.583333333333333,2.783333333333333,2.75,0.8333333333333334,244.01666666666668
2025-09-10 06:53:40,15.0,5.0,4.0,7.0,4.0,5.0,3.0,2.0,2.0,250.0,13.7,5.35,3.35,8.766666666666667,3.65,4.6,2.8,2.7333333333333334,0.8666666666666667,244.31666666666666
2025-09-10 06:53:50,16.0,5.0,4.0,7.0,4.0,5.0,3.0,2.0,2.0,250.0,13.733333333333333,5.333333333333333,3.35,8.733333333333333,3.6666666666666665,4.616666666666666,2.816666666666667,2.716666666666667,0.9,244.61666666666667
2025-09-10 06:54:00,16.0,5.0,4.0,6.0,4.0,5.0,3.0,3.0,2.0,256.0,13.766666666666667,5.316666666666666,3.35,8.683333333333334,3.683333333333333,4.633333333333334,2.8333333333333335,2.716666666666667,0.9333333333333333,244.93333333333334
2025-09-10 06:54:10,16.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,2.0,254.0,13.8,5.3,3.35,8.633333333333333,3.7,4.633333333333334,2.85,2.716666666666667,0.9666666666666667,245.28333333333333
2025-09-10 06:54:20,16.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,2.0,254.0,13.833333333333334,5.283333333333333,3.35,8.583333333333334,3.716666666666667,4.633333333333334,2.8666666666666667,2.716666666666667,1.0,245.63333333333333
2025-09-10 06:54:30,16.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,2.0,254.0,13.866666666666667,5.266666666666667,3.35,8.533333333333333,3.7333333333333334,4.633333333333334,2.8833333333333333,2.716666666666667,1.0333333333333334,245.98333333333332
2025-09-10 06:54:40,16.0,5.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,254.0,13.9,5.25,3.35,8.5,3.75,4.633333333333334,2.9,2.716666666666667,1.0666666666666667,246.33333333333334
2025-09-10 06:54:50,16.0,5.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,254.0,13.933333333333334,5.233333333333333,3.35,8.466666666666667,3.7666666666666666,4.633333333333334,2.9166666666666665,2.716666666666667,1.1,246.68333333333334
2025-09-10 06:55:00,15.0,5.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,262.0,13.95,5.216666666666667,3.35,8.433333333333334,3.783333333333333,4.633333333333334,2.933333333333333,2.716666666666667,1.1333333333333333,247.05
2025-09-10 06:55:10,15.0,5.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,258.0,13.966666666666667,5.216666666666667,3.35,8.4,3.8,4.633333333333334,2.95,2.716666666666667,1.1666666666666667,247.41666666666666
2025-09-10 06:55:20,15.0,5.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,258.0,13.983333333333333,5.216666666666667,3.35,8.366666666666667,3.816666666666667,4.633333333333334,2.966666666666667,2.716666666666667,1.2,247.78333333333333
2025-09-10 06:55:30,15.0,5.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,258.0,14.0,5.216666666666667,3.35,8.333333333333334,3.8333333333333335,4.633333333333334,2.9833333333333334,2.716666666666667,1.2333333333333334,248.15
2025-09-10 06:55:40,15.0,6.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,258.0,14.016666666666667,5.233333333333333,3.35,8.3,3.85,4.633333333333334,3.0,2.716666666666667,1.2666666666666666,248.51666666666668
2025-09-10 06:55:50,15.0,6.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,259.0,14.033333333333333,5.25,3.35,8.266666666666667,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.3,248.86666666666667
2025-09-10 06:56:00,14.0,6.0,4.0,8.0,3.0,4.0,3.0,3.0,2.0,263.0,14.05,5.266666666666667,3.35,8.25,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.3166666666666667,249.2
2025-09-10 06:56:10,14.0,6.0,4.0,8.0,3.0,4.0,3.0,3.0,2.0,259.0,14.066666666666666,5.283333333333333,3.35,8.233333333333333,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.3333333333333333,249.48333333333332
2025-09-10 06:56:20,14.0,6.0,4.0,8.0,3.0,4.0,3.0,3.0,2.0,259.0,14.083333333333334,5.3,3.35,8.216666666666667,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.35,249.76666666666668
2025-09-10 06:56:30,14.0,6.0,5.0,8.0,3.0,4.0,3.0,3.0,2.0,259.0,14.1,5.316666666666666,3.3833333333333333,8.2,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.3666666666666667,250.05
2025-09-10 06:56:40,14.0,6.0,5.0,8.0,3.0,4.0,3.0,3.0,2.0,259.0,14.116666666666667,5.333333333333333,3.4166666666666665,8.183333333333334,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.3833333333333333,250.33333333333334
2025-09-10 06:56:50,14.0,6.0,5.0,8.0,3.0,4.0,3.0,3.0,2.0,259.0,14.133333333333333,5.35,3.45,8.166666666666666,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.4,250.61666666666667
2025-09-10 06:57:00,14.0,6.0,5.0,8.0,3.0,4.0,3.0,3.0,2.0,265.0,14.166666666666666,5.366666666666666,3.4833333333333334,8.15,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.4166666666666667,250.9
2025-09-10 06:57:10,14.0,6.0,5.0,8.0,3.0,4.0,3.0,3.0,2.0,263.0,14.2,5.383333333333334,3.5166666666666666,8.133333333333333,3.8666666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.4333333333333333,251.21666666666667
2025-09-10 06:57:20,14.0,6.0,5.0,9.0,3.0,4.0,3.0,3.0,2.0,263.0,14.216666666666667,5.4,3.55,8.133333333333333,3.85,4.633333333333334,3.0166666666666666,2.716666666666667,1.45,251.55
2025-09-10 06:57:30,13.0,6.0,5.0,9.0,3.0,4.0,3.0,3.0,2.0,263.0,14.216666666666667,5.416666666666667,3.5833333333333335,8.133333333333333,3.8333333333333335,4.633333333333334,3.0166666666666666,2.716666666666667,1.4666666666666666,251.88333333333333
2025-09-10 06:57:40,13.0,7.0,5.0,9.0,3.0,4.0,3.0,3.0,2.0,263.0,14.216666666666667,5.45,3.6166666666666667,8.133333333333333,3.816666666666667,4.633333333333334,3.0166666666666666,2.716666666666667,1.4833333333333334,252.21666666666667
2025-09-10 06:57:50,13.0,7.0,5.0,9.0,3.0,4.0,3.0,3.0,2.0,263.0,14.216666666666667,5.483333333333333,3.65,8.133333333333333,3.8,4.633333333333334,3.0166666666666666,2.716666666666667,1.5,252.55
2025-09-10 06:58:00,13.0,7.0,5.0,10.0,3.0,4.0,3.0,3.0,2.0,268.0,14.216666666666667,5.516666666666667,3.683333333333333,8.15,3.783333333333333,4.616666666666666,3.0,2.716666666666667,1.5166666666666666,252.85
2025-09-10 06:58:10,13.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,262.0,14.216666666666667,5.55,3.716666666666667,8.166666666666666,3.75,4.6,3.0,2.716666666666667,1.5333333333333334,253.11666666666667
2025-09-10 06:58:20,13.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,262.0,14.216666666666667,5.583333333333333,3.75,8.183333333333334,3.716666666666667,4.583333333333333,3.0,2.716666666666667,1.55,253.38333333333333
2025-09-10 06:58:30,13.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,261.0,14.216666666666667,5.616666666666666,3.783333333333333,8.2,3.683333333333333,4.566666666666666,3.0,2.716666666666667,1.5666666666666667,253.61666666666667
2025-09-10 06:58:40,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,261.0,14.2,5.65,3.816666666666667,8.216666666666667,3.65,4.55,3.0,2.716666666666667,1.5833333333333333,253.85
2025-09-10 06:58:50,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,261.0,14.183333333333334,5.683333333333334,3.85,8.233333333333333,3.6166666666666667,4.533333333333333,3.0,2.716666666666667,1.6,254.08333333333334
2025-09-10 06:59:00,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,267.0,14.166666666666666,5.716666666666667,3.8833333333333333,8.25,3.5833333333333335,4.516666666666667,3.0,2.716666666666667,1.6166666666666667,254.35
2025-09-10 06:59:10,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,263.0,14.15,5.75,3.9166666666666665,8.266666666666667,3.55,4.5,3.0,2.716666666666667,1.6333333333333333,254.56666666666666
2025-09-10 06:59:20,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,263.0,14.133333333333333,5.783333333333333,3.95,8.283333333333333,3.5166666666666666,4.483333333333333,3.0,2.716666666666667,1.65,254.8
2025-09-10 06:59:30,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,263.0,14.116666666666667,5.816666666666666,3.9833333333333334,8.3,3.4833333333333334,4.466666666666667,3.0,2.716666666666667,1.6666666666666667,255.03333333333333
2025-09-10 06:59:40,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,263.0,14.1,5.85,4.016666666666667,8.316666666666666,3.45,4.45,3.0,2.716666666666667,1.6833333333333333,255.26666666666668
2025-09-10 06:59:50,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,264.0,14.083333333333334,5.866666666666666,4.05,8.333333333333334,3.4166666666666665,4.433333333333334,3.0,2.716666666666667,1.7,255.53333333333333
2025-09-10 07:00:00,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,272.0,14.066666666666666,5.883333333333334,4.083333333333333,8.35,3.3833333333333333,4.416666666666667,3.0,2.716666666666667,1.7166666666666666,255.88333333333333
2025-09-10 07:00:10,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,268.0,14.05,5.9,4.116666666666666,8.366666666666667,3.35,4.4,3.0,2.716666666666667,1.7333333333333334,256.26666666666665
2025-09-10 07:00:20,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,268.0,14.033333333333333,5.916666666666667,4.15,8.383333333333333,3.316666666666667,4.383333333333334,3.0,2.716666666666667,1.75,256.65
2025-09-10 07:00:30,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,268.0,14.0,5.933333333333334,4.183333333333334,8.4,3.283333333333333,4.366666666666666,3.0,2.716666666666667,1.7666666666666666,257.03333333333336
2025-09-10 07:00:40,12.0,7.0,5.0,10.0,2.0,4.0,3.0,3.0,2.0,268.0,13.966666666666667,5.95,4.216666666666667,8.416666666666666,3.25,4.35,3.0,2.716666666666667,1.7833333333333334,257.4
2025-09-10 07:00:50,12.0,7.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,268.0,13.933333333333334,5.966666666666667,4.233333333333333,8.433333333333334,3.216666666666667,4.333333333333333,3.0,2.716666666666667,1.8,257.76666666666665
2025-09-10 07:01:00,12.0,7.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,270.0,13.9,5.983333333333333,4.25,8.45,3.183333333333333,4.316666666666666,3.0,2.716666666666667,1.8166666666666667,258.0833333333333
2025-09-10 07:01:10,12.0,6.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,265.0,13.866666666666667,5.983333333333333,4.266666666666667,8.466666666666667,3.15,4.3,3.0,2.7333333333333334,1.8333333333333333,258.3666666666667
2025-09-10 07:01:20,12.0,7.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,265.0,13.833333333333334,6.0,4.283333333333333,8.483333333333333,3.1166666666666667,4.283333333333333,3.0,2.75,1.85,258.65
2025-09-10 07:01:30,12.0,7.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,265.0,13.8,6.016666666666667,4.3,8.5,3.0833333333333335,4.266666666666667,3.0,2.7666666666666666,1.8666666666666667,258.93333333333334
2025-09-10 07:01:40,12.0,7.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,265.0,13.766666666666667,6.033333333333333,4.316666666666666,8.533333333333333,3.05,4.25,3.0,2.783333333333333,1.8833333333333333,259.21666666666664
2025-09-10 07:01:50,12.0,7.0,4.0,10.0,2.0,4.0,3.0,3.0,2.0,265.0,13.733333333333333,6.05,4.333333333333333,8.566666666666666,3.0166666666666666,4.233333333333333,3.0,2.8,1.9,259.5
2025-09-10 07:02:00,12.0,7.0,4.0,10.0,2.0,5.0,3.0,3.0,2.0,273.0,13.683333333333334,6.083333333333333,4.35,8.6,2.9833333333333334,4.216666666666667,3.0,2.816666666666667,1.9166666666666667,259.8666666666667
2025-09-10 07:02:10,12.0,7.0,4.0,10.0,3.0,4.0,3.0,3.0,2.0,268.0,13.633333333333333,6.116666666666666,4.366666666666666,8.633333333333333,2.966666666666667,4.2,3.0,2.8333333333333335,1.9333333333333333,260.21666666666664
2025-09-10 07:02:20,12.0,7.0,4.0,10.0,3.0,4.0,3.0,3.0,2.0,268.0,13.583333333333334,6.15,4.383333333333334,8.666666666666666,2.95,4.183333333333334,3.0,2.85,1.95,260.56666666666666
2025-09-10 07:02:30,12.0,7.0,4.0,10.0,3.0,4.0,3.0,3.0,2.0,269.0,13.533333333333333,6.183333333333334,4.4,8.7,2.933333333333333,4.166666666666667,3.0,2.8666666666666667,1.9666666666666666,260.93333333333334
2025-09-10 07:02:40,12.0,7.0,4.0,9.0,3.0,4.0,3.0,3.0,2.0,269.0,13.483333333333333,6.216666666666667,4.416666666666667,8.716666666666667,2.9166666666666665,4.15,3.0,2.8833333333333333,1.9833333333333334,261.31666666666666
2025-09-10 07:02:50,12.0,7.0,4.0,9.0,3.0,4.0,3.0,3.0,2.0,268.0,13.433333333333334,6.25,4.433333333333334,8.733333333333333,2.9,4.133333333333334,3.0,2.9,2.0,261.68333333333334
2025-09-10 07:03:00,12.0,7.0,4.0,9.0,3.0,5.0,3.0,3.0,2.0,273.0,13.383333333333333,6.283333333333333,4.433333333333334,8.75,2.8833333333333333,4.133333333333334,3.0,2.9166666666666665,2.0,262.03333333333336
2025-09-10 07:03:10,13.0,7.0,4.0,9.0,3.0,5.0,3.0,3.0,2.0,264.0,13.35,6.316666666666666,4.433333333333334,8.766666666666667,2.8666666666666667,4.133333333333334,3.0,2.933333333333333,2.0,262.25
2025-09-10 07:03:20,13.0,7.0,4.0,9.0,3.0,5.0,3.0,3.0,2.0,264.0,13.316666666666666,6.35,4.433333333333334,8.783333333333333,2.85,4.133333333333334,3.0,2.95,2.0,262.46666666666664
2025-09-10 07:03:30,13.0,7.0,4.0,9.0,3.0,5.0,3.0,3.0,2.0,264.0,13.283333333333333,6.383333333333334,4.433333333333334,8.8,2.8333333333333335,4.133333333333334,3.0,2.966666666666667,2.0,262.7
2025-09-10 07:03:40,13.0,7.0,4.0,9.0,3.0,5.0,3.0,3.0,2.0,264.0,13.25,6.416666666666667,4.433333333333334,8.833333333333334,2.816666666666667,4.133333333333334,3.0,2.9833333333333334,2.0,262.93333333333334
2025-09-10 07:03:50,13.0,7.0,4.0,9.0,3.0,5.0,3.0,3.0,2.0,264.0,13.2,6.45,4.433333333333334,8.866666666666667,2.8,4.133333333333334,3.0,3.0,2.0,263.1666666666667
2025-09-10 07:04:00,13.0,7.0,3.0,9.0,3.0,5.0,3.0,3.0,2.0,269.0,13.15,6.483333333333333,4.416666666666667,8.916666666666666,2.783333333333333,4.133333333333334,3.0,3.0,2.0,263.3833333333333
2025-09-10 07:04:10,13.0,7.0,3.0,9.0,3.0,5.0,2.0,3.0,2.0,264.0,13.1,6.516666666666667,4.4,8.966666666666667,2.7666666666666666,4.15,2.9833333333333334,3.0,2.0,263.55
2025-09-10 07:04:20,13.0,7.0,3.0,9.0,4.0,5.0,2.0,3.0,2.0,264.0,13.05,6.55,4.383333333333334,9.016666666666667,2.7666666666666666,4.166666666666667,2.966666666666667,3.0,2.0,263.71666666666664
