frame_time,MAX,Streetcar,Commuter Rail,Bus,smooth_MAX,smooth_Streetcar,smooth_Commuter Rail,smooth_Bus
2025-09-10 06:17:30,32.0,5.0,2.0,152.0,27.483333333333334,3.3666666666666667,1.9666666666666666,133.5
2025-09-10 06:17:40,32.0,5.0,2.0,152.0,27.683333333333334,3.4,1.9833333333333334,134.2
2025-09-10 06:17:50,32.0,5.0,2.0,152.0,27.883333333333333,3.433333333333333,2.0,134.88333333333333
2025-09-10 06:18:00,32.0,5.0,2.0,160.0,28.066666666666666,3.466666666666667,2.0,135.6
2025-09-10 06:18:10,32.0,5.0,2.0,160.0,28.25,3.5,2.0,136.31666666666666
2025-09-10 06:18:20,32.0,5.0,2.0,160.0,28.416666666666668,3.533333333333333,2.0,137.03333333333333
2025-09-10 06:18:30,32.0,5.0,2.0,160.0,28.583333333333332,3.566666666666667,2.0,137.75
2025-09-10 06:18:40,33.0,5.0,2.0,160.0,28.766666666666666,3.6,2.0,138.46666666666667
2025-09-10 06:18:50,33.0,5.0,2.0,162.0,28.933333333333334,3.6333333333333333,2.0,139.21666666666667
2025-09-10 06:19:00,33.0,5.0,2.0,166.0,29.1,3.65,2.0,139.96666666666667
2025-09-10 06:19:10,33.0,5.0,2.0,165.0,29.266666666666666,3.683333333333333,2.0,140.7
2025-09-10 06:19:20,33.0,5.0,2.0,165.0,29.433333333333334,3.716666666666667,2.0,141.43333333333334
2025-09-10 06:19:30,33.0,5.0,2.0,165.0,29.583333333333332,3.75,2.0,142.16666666666666
2025-09-10 06:19:40,33.0,5.0,2.0,165.0,29.733333333333334,3.783333333333333,2.0,142.9
2025-09-10 06:19:50,33.0,5.0,2.0,165.0,29.866666666666667,3.816666666666667,2.0,143.63333333333333
2025-09-10 06:20:00,33.0,5.0,2.0,169.0,30.0,3.85,2.0,144.31666666666666
2025-09-10 06:20:10,33.0,5.0,2.0,168.0,30.133333333333333,3.8833333333333333,2.0,145.03333333333333
2025-09-10 06:20:20,33.0,5.0,2.0,168.0,30.266666666666666,3.9166666666666665,2.0,145.75
2025-09-10 06:20:30,34.0,5.0,2.0,168.0,30.416666666666668,3.95,2.0,146.46666666666667
2025-09-10 06:20:40,34.0,5.0,2.0,168.0,30.566666666666666,3.9833333333333334,2.0,147.18333333333334
2025-09-10 06:20:50,35.0,5.0,2.0,168.0,30.733333333333334,4.016666666666667,2.0,147.9
2025-09-10 06:21:00,35.0,7.0,2.0,171.0,30.883333333333333,4.083333333333333,2.0,148.63333333333333
2025-09-10 06:21:10,35.0,6.0,2.0,169.0,31.033333333333335,4.133333333333334,2.0,149.35
2025-09-10 06:21:20,35.0,6.0,2.0,169.0,31.166666666666668,4.183333333333334,2.0,150.06666666666666
2025-09-10 06:21:30,36.0,6.0,2.0,170.0,31.316666666666666,4.233333333333333,2.0,150.8
2025-09-10 06:21:40,35.0,6.0,2.0,170.0,31.433333333333334,4.283333333333333,2.0,151.53333333333333
2025-09-10 06:21:50,35.0,6.0,2.0,170.0,31.55,4.333333333333333,2.0,152.26666666666668
2025-09-10 06:22:00,35.0,6.0,2.0,175.0,31.666666666666668,4.383333333333334,2.0,152.95
2025-09-10 06:22:10,35.0,6.0,2.0,175.0,31.783333333333335,4.433333333333334,2.0,153.63333333333333
2025-09-10 06:22:20,35.0,6.0,2.0,175.0,31.9,4.483333333333333,2.0,154.31666666666666
2025-09-10 06:22:30,35.0,6.0,2.0,175.0,32.016666666666666,4.533333333333333,2.0,155.0
2025-09-10 06:22:40,35.0,6.0,2.0,175.0,32.13333333333333,4.583333333333333,2.0,155.68333333333334
2025-09-10 06:22:50,35.0,6.0,2.0,175.0,32.25,4.633333333333334,2.0,156.36666666666667
2025-09-10 06:23:00,35.0,6.0,2.0,180.0,32.35,4.683333333333334,2.0,157.08333333333334
2025-09-10 06:23:10,36.0,6.0,2.0,179.0,32.46666666666667,4.733333333333333,2.0,157.78333333333333
2025-09-10 06:23:20,35.0,6.0,2.0,179.0,32.56666666666667,4.783333333333333,2.0,158.48333333333332
2025-09-10 06:23:30,35.0,6.0,2.0,179.0,32.666666666666664,4.833333333333333,2.0,159.18333333333334
2025-09-10 06:23:40,34.0,6.0,2.0,179.0,32.75,4.883333333333334,2.0,159.88333333333333
2025-09-10 06:23:50,35.0,6.0,2.0,180.0,32.85,4.933333333333334,2.0,160.58333333333334
2025-09-10 06:24:00,34.0,6.0,2.0,186.0,32.9,4.983333333333333,2.0,161.35
2025-09-10 06:24:10,33.0,6.0,2.0,184.0,32.93333333333333,5.033333333333333,2.0,162.08333333333334
2025-09-10 06:24:20,33.0,6.0,2.0,184.0,32.96666666666667,5.083333333333333,2.0,162.81666666666666
2025-09-10 06:24:30,33.0,6.0,2.0,184.0,33.0,5.133333333333334,2.0,163.55
2025-09-10 06:24:40,34.0,6.0,2.0,183.0,33.05,5.183333333333334,2.0,164.26666666666668
2025-09-10 06:24:50,34.0,6.0,2.0,183.0,33.1,5.233333333333333,2.0,164.98333333333332
2025-09-10 06:25:00,33.0,7.0,2.0,189.0,33.13333333333333,5.283333333333333,2.0,165.68333333333334
2025-09-10 06:25:10,33.0,7.0,2.0,188.0,33.166666666666664,5.333333333333333,2.0,166.38333333333333
2025-09-10 06:25:20,33.0,7.0,2.0,188.0,33.2,5.383333333333334,2.0,167.08333333333334
2025-09-10 06:25:30,34.0,7.0,2.0,188.0,33.25,5.433333333333334,2.0,167.78333333333333
2025-09-10 06:25:40,35.0,7.0,2.0,188.0,33.31666666666667,5.483333333333333,2.0,168.48333333333332
2025-09-10 06:25:50,35.0,7.0,2.0,188.0,33.38333333333333,5.533333333333333,2.0,169.18333333333334
2025-09-10 06:26:00,35.0,7.0,2.0,191.0,33.45,5.583333333333333,2.0,169.83333333333334
2025-09-10 06:26:10,35.0,7.0,2.0,190.0,33.516666666666666,5.633333333333334,2.0,170.51666666666668
2025-09-10 06:26:20,35.0,7.0,2.0,190.0,33.6,5.683333333333334,2.0,171.2
2025-09-10 06:26:30,35.0,7.0,2.0,190.0,33.68333333333333,5.733333333333333,2.0,171.88333333333333
2025-09-10 06:26:40,35.0,7.0,2.0,190.0,33.766666666666666,5.783333333333333,2.0,172.55
2025-09-10 06:26:50,35.0,7.0,2.0,190.0,33.833333333333336,5.833333333333333,2.0,173.21666666666667
2025-09-10 06:27:00,35.0,8.0,2.0,200.0,33.9,5.866666666666666,2.0,174.01666666666668
2025-09-10 06:27:10,35.0,7.0,2.0,197.0,33.95,5.9,2.0,174.76666666666668
2025-09-10 06:27:20,35.0,7.0,2.0,197.0,34.0,5.933333333333334,2.0,175.51666666666668
2025-09-10 06:27:30,35.0,7.0,2.0,197.0,34.05,5.966666666666667,2.0,176.26666666666668
2025-09-10 06:27:40,35.0,7.0,2.0,197.0,34.1,6.0,2.0,177.01666666666668
2025-09-10 06:27:50,35.0,7.0,2.0,198.0,34.15,6.033333333333333,2.0,177.78333333333333
2025-09-10 06:28:00,36.0,7.0,2.0,205.0,34.21666666666667,6.066666666666666,2.0,178.53333333333333
2025-09-10 06:28:10,35.0,7.0,1.0,204.0,34.266666666666666,6.1,1.9833333333333334,179.26666666666668
2025-09-10 06:28:20,35.0,7.0,1.0,204.0,34.31666666666667,6.133333333333334,1.9666666666666666,180.0
2025-09-10 06:28:30,35.0,7.0,1.0,204.0,34.36666666666667,6.166666666666667,1.95,180.73333333333332
2025-09-10 06:28:40,33.0,7.0,1.0,204.0,34.36666666666667,6.2,1.9333333333333333,181.46666666666667
2025-09-10 06:28:50,33.0,7.0,1.0,204.0,34.36666666666667,6.233333333333333,1.9166666666666667,182.16666666666666
2025-09-10 06:29:00,33.0,7.0,1.0,208.0,34.36666666666667,6.266666666666667,1.9,182.86666666666667
2025-09-10 06:29:10,33.0,7.0,1.0,207.0,34.36666666666667,6.3,1.8833333333333333,183.56666666666666
2025-09-10 06:29:20,33.0,7.0,1.0,207.0,34.36666666666667,6.333333333333333,1.8666666666666667,184.26666666666668
2025-09-10 06:29:30,33.0,7.0,1.0,207.0,34.36666666666667,6.366666666666666,1.85,184.96666666666667
2025-09-10 06:29:40,33.0,7.0,1.0,207.0,34.36666666666667,6.4,1.8333333333333333,185.66666666666666
2025-09-10 06:29:50,33.0,7.0,1.0,207.0,34.36666666666667,6.433333333333334,1.8166666666666667,186.36666666666667
2025-09-10 06:30:00,33.0,7.0,1.0,213.0,34.36666666666667,6.466666666666667,1.8,187.1
2025-09-10 06:30:10,33.0,6.0,1.0,210.0,34.36666666666667,6.483333333333333,1.7833333333333334,187.8
2025-09-10 06:30:20,33.0,6.0,1.0,210.0,34.36666666666667,6.5,1.7666666666666666,188.5
2025-09-10 06:30:30,33.0,6.0,1.0,210.0,34.35,6.516666666666667,1.75,189.2
2025-09-10 06:30:40,33.0,6.0,1.0,210.0,34.333333333333336,6.533333333333333,1.7333333333333334,189.9
2025-09-10 06:30:50,33.0,6.0,1.0,210.0,34.3,6.55,1.7166666666666666,190.6
2025-09-10 06:31:00,32.0,6.0,1.0,215.0,34.25,6.533333333333333,1.7,191.33333333333334
2025-09-10 06:31:10,32.0,6.0,1.0,211.0,34.2,6.533333333333333,1.6833333333333333,192.03333333333333
2025-09-10 06:31:20,33.0,6.0,1.0,211.0,34.166666666666664,6.533333333333333,1.6666666666666667,192.73333333333332
2025-09-10 06:31:30,34.0,6.0,1.0,211.0,34.13333333333333,6.533333333333333,1.65,193.41666666666666
2025-09-10 06:31:40,34.0,6.0,1.0,211.0,34.11666666666667,6.533333333333333,1.6333333333333333,194.1
2025-09-10 06:31:50,33.0,6.0,1.0,211.0,34.083333333333336,6.533333333333333,1.6166666666666667,194.78333333333333
2025-09-10 06:32:00,33.0,7.0,1.0,217.0,34.05,6.55,1.6,195.48333333333332
2025-09-10 06:32:10,33.0,7.0,1.0,215.0,34.016666666666666,6.566666666666666,1.5833333333333333,196.15
2025-09-10 06:32:20,33.0,7.0,1.0,215.0,33.983333333333334,6.583333333333333,1.5666666666666667,196.81666666666666
2025-09-10 06:32:30,33.0,7.0,1.0,215.0,33.95,6.6,1.55,197.48333333333332
2025-09-10 06:32:40,33.0,7.0,1.0,214.0,33.916666666666664,6.616666666666666,1.5333333333333334,198.13333333333333
2025-09-10 06:32:50,32.0,7.0,1.0,215.0,33.86666666666667,6.633333333333334,1.5166666666666666,198.8
2025-09-10 06:33:00,32.0,7.0,1.0,217.0,33.81666666666667,6.65,1.5,199.41666666666666
2025-09-10 06:33:10,33.0,7.0,1.0,216.0,33.766666666666666,6.666666666666667,1.4833333333333334,200.03333333333333
2025-09-10 06:33:20,33.0,7.0,1.0,216.0,33.733333333333334,6.683333333333334,1.4666666666666666,200.65
2025-09-10 06:33:30,33.0,7.0,1.0,216.0,33.7,6.7,1.45,201.26666666666668
2025-09-10 06:33:40,33.0,7.0,1.0,216.0,33.68333333333333,6.716666666666667,1.4333333333333333,201.88333333333333
2025-09-10 06:33:50,34.0,7.0,1.0,216.0,33.666666666666664,6.733333333333333,1.4166666666666667,202.48333333333332
