trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,departure_buffer
2091309102512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309102512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309102513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309102513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309102514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309102514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309102515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309102515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309102516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309102516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309102517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309102517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309102518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309102518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309102519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309102519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130910252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130910252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309102520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309102520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309102521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309102521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309102522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309102522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309102523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309102523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309102524,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309102524,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309102525,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309102525,9,25:15:00,25:15:00,2,Fauntleroy,0
209130910253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130910253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130910254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130910254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130910255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130910255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130910256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130910256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130910257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130910257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130910258,20,10:20:00,10:20:00,1,Fauntleroy,0
209130910258,9,11:00:00,11:00:00,2,Fauntleroy,0
209130910259,20,11:00:00,11:00:00,1,Fauntleroy,0
209130910259,9,11:40:00,11:40:00,2,Fauntleroy,0
209130911250,20,04:10:00,04:10:00,1,Fauntleroy,0
209130911250,9,04:50:00,04:50:00,2,Fauntleroy,0
209130911251,20,05:00:00,05:00:00,1,Fauntleroy,0
209130911251,9,05:40:00,05:40:00,2,Fauntleroy,0
2091309112510,20,12:15:00,12:15:00,1,Fauntleroy,0
2091309112510,9,12:55:00,12:55:00,2,Fauntleroy,0
2091309112511,20,13:00:00,13:00:00,1,Fauntleroy,0
2091309112511,9,13:40:00,13:40:00,2,Fauntleroy,0
2091309112512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309112512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309112513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309112513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309112514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309112514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309112515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309112515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309112516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309112516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309112517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309112517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309112518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309112518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309112519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309112519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130911252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130911252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309112520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309112520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309112521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309112521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309112522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309112522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309112523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309112523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309112524,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309112524,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309112525,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309112525,9,25:15:00,25:15:00,2,Fauntleroy,0
209130911253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130911253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130911254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130911254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130911255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130911255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130911256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130911256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130911257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130911257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130911258,20,10:20:00,10:20:00,1,Fauntleroy,0
209130911258,9,11:00:00,11:00:00,2,Fauntleroy,0
209130911259,20,11:00:00,11:00:00,1,Fauntleroy,0
209130911259,9,11:40:00,11:40:00,2,Fauntleroy,0
209130912250,20,04:10:00,04:10:00,1,Fauntleroy,0
209130912250,9,04:50:00,04:50:00,2,Fauntleroy,0
209130912251,20,05:00:00,05:00:00,1,Fauntleroy,0
209130912251,9,05:40:00,05:40:00,2,Fauntleroy,0
2091309122510,20,12:15:00,12:15:00,1,Fauntleroy,0
2091309122510,9,12:55:00,12:55:00,2,Fauntleroy,0
2091309122511,20,13:00:00,13:00:00,1,Fauntleroy,0
2091309122511,9,13:40:00,13:40:00,2,Fauntleroy,0
2091309122512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309122512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309122513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309122513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309122514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309122514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309122515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309122515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309122516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309122516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309122517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309122517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309122518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309122518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309122519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309122519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130912252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130912252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309122520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309122520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309122521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309122521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309122522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309122522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309122523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309122523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309122524,20,21:30:00,21:30:00,1,Fauntleroy,0
2091309122524,9,22:10:00,22:10:00,2,Fauntleroy,0
2091309122525,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309122525,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309122526,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309122526,9,25:15:00,25:15:00,2,Fauntleroy,0
209130912253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130912253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130912254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130912254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130912255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130912255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130912256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130912256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130912257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130912257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130912258,20,10:20:00,10:20:00,1,Fauntleroy,0
209130912258,9,11:00:00,11:00:00,2,Fauntleroy,0
209130912259,20,11:00:00,11:00:00,1,Fauntleroy,0
209130912259,9,11:40:00,11:40:00,2,Fauntleroy,0
209130913250,20,04:20:00,04:20:00,1,Fauntleroy,0
209130913250,9,05:00:00,05:00:00,2,Fauntleroy,0
209130913251,20,06:00:00,06:00:00,1,Fauntleroy,0
209130913251,9,06:40:00,06:40:00,2,Fauntleroy,0
2091309132510,20,11:55:00,11:55:00,1,Fauntleroy,0
2091309132510,9,12:35:00,12:35:00,2,Fauntleroy,0
2091309132511,20,12:20:00,12:20:00,1,Fauntleroy,0
2091309132511,9,13:00:00,13:00:00,2,Fauntleroy,0
2091309132512,20,13:10:00,13:10:00,1,Fauntleroy,0
2091309132512,9,13:50:00,13:50:00,2,Fauntleroy,0
2091309132513,20,14:25:00,14:25:00,1,Fauntleroy,0
2091309132513,9,15:05:00,15:05:00,2,Fauntleroy,0
2091309132514,20,15:10:00,15:10:00,1,Fauntleroy,0
2091309132514,9,15:50:00,15:50:00,2,Fauntleroy,0
2091309132515,20,15:50:00,15:50:00,1,Fauntleroy,0
2091309132515,9,16:30:00,16:30:00,2,Fauntleroy,0
2091309132516,20,16:50:00,16:50:00,1,Fauntleroy,0
2091309132516,9,17:30:00,17:30:00,2,Fauntleroy,0
2091309132517,20,17:30:00,17:30:00,1,Fauntleroy,0
2091309132517,9,18:10:00,18:10:00,2,Fauntleroy,0
2091309132518,20,19:10:00,19:10:00,1,Fauntleroy,0
2091309132518,9,19:50:00,19:50:00,2,Fauntleroy,0
2091309132519,20,20:20:00,20:20:00,1,Fauntleroy,0
2091309132519,9,21:00:00,21:00:00,2,Fauntleroy,0
209130913252,20,06:50:00,06:50:00,1,Fauntleroy,0
209130913252,9,07:30:00,07:30:00,2,Fauntleroy,0
2091309132520,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309132520,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309132521,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309132521,9,25:15:00,25:15:00,2,Fauntleroy,0
209130913253,20,07:35:00,07:35:00,1,Fauntleroy,0
209130913253,9,08:15:00,08:15:00,2,Fauntleroy,0
209130913254,20,08:20:00,08:20:00,1,Fauntleroy,0
209130913254,9,09:00:00,09:00:00,2,Fauntleroy,0
209130913255,20,09:15:00,09:15:00,1,Fauntleroy,0
209130913255,9,09:55:00,09:55:00,2,Fauntleroy,0
209130913256,20,10:00:00,10:00:00,1,Fauntleroy,0
209130913256,9,10:40:00,10:40:00,2,Fauntleroy,0
209130913257,20,10:20:00,10:20:00,1,Fauntleroy,0
209130913257,9,11:00:00,11:00:00,2,Fauntleroy,0
209130913258,20,10:50:00,10:50:00,1,Fauntleroy,0
209130913258,9,11:30:00,11:30:00,2,Fauntleroy,0
209130913259,20,11:30:00,11:30:00,1,Fauntleroy,0
209130913259,9,12:10:00,12:10:00,2,Fauntleroy,0
209130914250,20,04:20:00,04:20:00,1,Fauntleroy,0
209130914250,9,05:00:00,05:00:00,2,Fauntleroy,0
209130914251,20,06:00:00,06:00:00,1,Fauntleroy,0
209130914251,9,06:40:00,06:40:00,2,Fauntleroy,0
2091309142510,20,13:10:00,13:10:00,1,Fauntleroy,0
2091309142510,9,13:50:00,13:50:00,2,Fauntleroy,0
2091309142511,20,14:25:00,14:25:00,1,Fauntleroy,0
2091309142511,9,15:05:00,15:05:00,2,Fauntleroy,0
2091309142512,20,15:10:00,15:10:00,1,Fauntleroy,0
2091309142512,9,15:50:00,15:50:00,2,Fauntleroy,0
2091309142513,20,15:50:00,15:50:00,1,Fauntleroy,0
2091309142513,9,16:30:00,16:30:00,2,Fauntleroy,0
2091309142514,20,16:50:00,16:50:00,1,Fauntleroy,0
2091309142514,9,17:30:00,17:30:00,2,Fauntleroy,0
2091309142515,20,17:30:00,17:30:00,1,Fauntleroy,0
2091309142515,9,18:10:00,18:10:00,2,Fauntleroy,0
2091309142516,20,18:35:00,18:35:00,1,Fauntleroy,0
2091309142516,9,19:15:00,19:15:00,2,Fauntleroy,0
2091309142517,20,19:10:00,19:10:00,1,Fauntleroy,0
2091309142517,9,19:50:00,19:50:00,2,Fauntleroy,0
2091309142518,20,20:20:00,20:20:00,1,Fauntleroy,0
2091309142518,9,21:00:00,21:00:00,2,Fauntleroy,0
2091309142519,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309142519,9,24:00:00,24:00:00,2,Fauntleroy,0
209130914252,20,06:50:00,06:50:00,1,Fauntleroy,0
209130914252,9,07:30:00,07:30:00,2,Fauntleroy,0
2091309142520,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309142520,9,25:15:00,25:15:00,2,Fauntleroy,0
209130914253,20,07:35:00,07:35:00,1,Fauntleroy,0
209130914253,9,08:15:00,08:15:00,2,Fauntleroy,0
209130914254,20,08:20:00,08:20:00,1,Fauntleroy,0
209130914254,9,09:00:00,09:00:00,2,Fauntleroy,0
209130914255,20,09:15:00,09:15:00,1,Fauntleroy,0
209130914255,9,09:55:00,09:55:00,2,Fauntleroy,0
209130914256,20,10:00:00,10:00:00,1,Fauntleroy,0
209130914256,9,10:40:00,10:40:00,2,Fauntleroy,0
209130914257,20,10:50:00,10:50:00,1,Fauntleroy,0
209130914257,9,11:30:00,11:30:00,2,Fauntleroy,0
209130914258,20,11:30:00,11:30:00,1,Fauntleroy,0
209130914258,9,12:10:00,12:10:00,2,Fauntleroy,0
209130914259,20,12:20:00,12:20:00,1,Fauntleroy,0
209130914259,9,13:00:00,13:00:00,2,Fauntleroy,0
209130915250,20,04:10:00,04:10:00,1,Fauntleroy,0
209130915250,9,04:50:00,04:50:00,2,Fauntleroy,0
209130915251,20,05:00:00,05:00:00,1,Fauntleroy,0
209130915251,9,05:40:00,05:40:00,2,Fauntleroy,0
2091309152510,20,12:15:00,12:15:00,1,Fauntleroy,0
2091309152510,9,12:55:00,12:55:00,2,Fauntleroy,0
2091309152511,20,13:00:00,13:00:00,1,Fauntleroy,0
2091309152511,9,13:40:00,13:40:00,2,Fauntleroy,0
2091309152512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309152512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309152513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309152513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309152514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309152514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309152515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309152515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309152516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309152516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309152517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309152517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309152518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309152518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309152519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309152519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130915252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130915252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309152520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309152520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309152521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309152521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309152522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309152522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309152523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309152523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309152524,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309152524,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309152525,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309152525,9,25:15:00,25:15:00,2,Fauntleroy,0
209130915253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130915253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130915254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130915254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130915255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130915255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130915256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130915256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130915257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130915257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130915258,20,10:20:00,10:20:00,1,Fauntleroy,0
209130915258,9,11:00:00,11:00:00,2,Fauntleroy,0
209130915259,20,11:00:00,11:00:00,1,Fauntleroy,0
209130915259,9,11:40:00,11:40:00,2,Fauntleroy,0
209130916250,20,04:10:00,04:10:00,1,Fauntleroy,0
209130916250,9,04:50:00,04:50:00,2,Fauntleroy,0
209130916251,20,05:00:00,05:00:00,1,Fauntleroy,0
209130916251,9,05:40:00,05:40:00,2,Fauntleroy,0
2091309162510,20,12:15:00,12:15:00,1,Fauntleroy,0
2091309162510,9,12:55:00,12:55:00,2,Fauntleroy,0
2091309162511,20,13:00:00,13:00:00,1,Fauntleroy,0
2091309162511,9,13:40:00,13:40:00,2,Fauntleroy,0
2091309162512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309162512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309162513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309162513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309162514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309162514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309162515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309162515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309162516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309162516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309162517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309162517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309162518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309162518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309162519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309162519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130916252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130916252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309162520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309162520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309162521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309162521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309162522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309162522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309162523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309162523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309162524,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309162524,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309162525,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309162525,9,25:15:00,25:15:00,2,Fauntleroy,0
209130916253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130916253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130916254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130916254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130916255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130916255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130916256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130916256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130916257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130916257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130916258,20,10:20:00,10:20:00,1,Fauntleroy,0
209130916258,9,11:00:00,11:00:00,2,Fauntleroy,0
209130916259,20,11:00:00,11:00:00,1,Fauntleroy,0
209130916259,9,11:40:00,11:40:00,2,Fauntleroy,0
209130917250,20,04:10:00,04:10:00,1,Fauntleroy,0
209130917250,9,04:50:00,04:50:00,2,Fauntleroy,0
209130917251,20,05:00:00,05:00:00,1,Fauntleroy,0
209130917251,9,05:40:00,05:40:00,2,Fauntleroy,0
2091309172510,20,12:15:00,12:15:00,1,Fauntleroy,0
2091309172510,9,12:55:00,12:55:00,2,Fauntleroy,0
2091309172511,20,13:00:00,13:00:00,1,Fauntleroy,0
2091309172511,9,13:40:00,13:40:00,2,Fauntleroy,0
2091309172512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309172512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309172513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309172513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309172514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309172514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309172515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309172515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309172516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309172516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309172517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309172517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309172518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309172518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309172519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309172519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130917252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130917252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309172520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309172520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309172521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309172521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309172522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309172522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309172523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309172523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309172524,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309172524,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309172525,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309172525,9,25:15:00,25:15:00,2,Fauntleroy,0
209130917253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130917253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130917254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130917254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130917255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130917255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130917256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130917256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130917257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130917257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130917258,20,10:20:00,10:20:00,1,Fauntleroy,0
209130917258,9,11:00:00,11:00:00,2,Fauntleroy,0
209130917259,20,11:00:00,11:00:00,1,Fauntleroy,0
209130917259,9,11:40:00,11:40:00,2,Fauntleroy,0
209130918250,20,04:10:00,04:10:00,1,Fauntleroy,0
209130918250,9,04:50:00,04:50:00,2,Fauntleroy,0
209130918251,20,05:00:00,05:00:00,1,Fauntleroy,0
209130918251,9,05:40:00,05:40:00,2,Fauntleroy,0
2091309182510,20,12:15:00,12:15:00,1,Fauntleroy,0
2091309182510,9,12:55:00,12:55:00,2,Fauntleroy,0
2091309182511,20,13:00:00,13:00:00,1,Fauntleroy,0
2091309182511,9,13:40:00,13:40:00,2,Fauntleroy,0
2091309182512,20,14:20:00,14:20:00,1,Fauntleroy,0
2091309182512,9,15:00:00,15:00:00,2,Fauntleroy,0
2091309182513,20,14:45:00,14:45:00,1,Fauntleroy,0
2091309182513,9,15:25:00,15:25:00,2,Fauntleroy,0
2091309182514,20,15:55:00,15:55:00,1,Fauntleroy,0
2091309182514,9,16:35:00,16:35:00,2,Fauntleroy,0
2091309182515,20,16:15:00,16:15:00,1,Fauntleroy,0
2091309182515,9,16:55:00,16:55:00,2,Fauntleroy,0
2091309182516,20,16:45:00,16:45:00,1,Fauntleroy,0
2091309182516,9,17:25:00,17:25:00,2,Fauntleroy,0
2091309182517,20,17:20:00,17:20:00,1,Fauntleroy,0
2091309182517,9,18:00:00,18:00:00,2,Fauntleroy,0
2091309182518,20,17:55:00,17:55:00,1,Fauntleroy,0
2091309182518,9,18:35:00,18:35:00,2,Fauntleroy,0
2091309182519,20,18:25:00,18:25:00,1,Fauntleroy,0
2091309182519,9,19:05:00,19:05:00,2,Fauntleroy,0
209130918252,20,05:50:00,05:50:00,1,Fauntleroy,0
209130918252,9,06:30:00,06:30:00,2,Fauntleroy,0
2091309182520,20,19:00:00,19:00:00,1,Fauntleroy,0
2091309182520,9,19:40:00,19:40:00,2,Fauntleroy,0
2091309182521,20,19:20:00,19:20:00,1,Fauntleroy,0
2091309182521,9,20:00:00,20:00:00,2,Fauntleroy,0
2091309182522,20,20:00:00,20:00:00,1,Fauntleroy,0
2091309182522,9,20:40:00,20:40:00,2,Fauntleroy,0
2091309182523,20,20:35:00,20:35:00,1,Fauntleroy,0
2091309182523,9,21:15:00,21:15:00,2,Fauntleroy,0
2091309182524,20,23:20:00,23:20:00,1,Fauntleroy,0
2091309182524,9,24:00:00,24:00:00,2,Fauntleroy,0
2091309182525,20,24:35:00,24:35:00,1,Fauntleroy,0
2091309182525,9,25:15:00,25:15:00,2,Fauntleroy,0
209130918253,20,06:45:00,06:45:00,1,Fauntleroy,0
209130918253,9,07:25:00,07:25:00,2,Fauntleroy,0
209130918254,20,07:20:00,07:20:00,1,Fauntleroy,0
209130918254,9,08:00:00,08:00:00,2,Fauntleroy,0
209130918255,20,07:55:00,07:55:00,1,Fauntleroy,0
209130918255,9,08:35:00,08:35:00,2,Fauntleroy,0
209130918256,20,08:55:00,08:55:00,1,Fauntleroy,0
209130918256,9,09:35:00,09:35:00,2,Fauntleroy,0
209130918257,20,09:20:00,09:20:00,1,Fauntleroy,0
209130918257,9,10:00:00,10:00:00,2,Fauntleroy,0
209130918258,20,10:20:00,10:20:00,1,Fauntleroy,0
