route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2085,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2086,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,99121:99913,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2087,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2088,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2089,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2090,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2091,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2092,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2093,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2094,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2095,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2096,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2097,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2098,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2099,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2100,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2101,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2102,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2103,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2104,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2105,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2106,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2107,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2108,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2109,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2110,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2111,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2112,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2113,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2114,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2115,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2116,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2117,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2118,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2119,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2120,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2121,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2122,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2123,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2124,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2125,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2126,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2127,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2128,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2129,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2130,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2131,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
100479,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_100479_2132,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,Angle Lake,0,,N23:S01,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3001,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E19:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3002,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E19:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3003,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3004,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E19:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3005,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3006,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3007,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3008,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3009,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3010,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3011,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3012,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3013,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3014,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3015,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3016,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3017,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3018,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3019,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3020,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3021,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3022,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3023,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3024,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3025,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3026,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3027,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3028,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3029,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3030,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3031,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3032,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3033,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3034,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3035,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3036,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3037,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3038,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3039,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3040,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3041,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3042,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3043,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3044,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3045,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3046,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3047,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3048,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3049,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3050,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3051,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3052,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3053,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3054,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3055,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3056,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3057,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3058,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3059,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3060,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3061,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3062,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3063,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-37,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3064,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-31,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3065,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-32,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3066,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-33,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3067,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-34,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3068,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-35,E31:E09,1,0.0,1,0,0
2LINE,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday_2LINE_3069,LLR_2025-08-11_Jul17_Combined_Summer2025_Pine_SB_Weekday,,South Bellevue,1,600-36,E31:E09,1,0.0,1,0,0
